TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_DATE,TRANSACTION_TYPE,TRANSACTION_AMOUNT,CHANNEL,MERCHANT_CATEGORY,DESCRIPTION,POST_DATE,CURRENCY_CODE
H000009272,A00000093,17DEC2023,DEP,9.60,MOBILE,0000,DEP ACH REF239374,17DEC2023,USD
H000009273,A00000094,17DEC2023,WDR,63.79,WIRE,6011,WDR BRANCH REF646566,17DEC2023,USD
H000009274,A00000094,17DEC2023,TRF,-570.81,POS,5541,TRF ATM REF429968,17DEC2023,USD
H000009275,A00000094,17DEC2023,FEE,25.00,MOBILE,7011,FEE ONLINE REF800379,17DEC2023,USD
H000009276,A00000095,17DEC2023,CHG,25.00,ONLINE,5541,CHG ATM REF310954,17DEC2023,USD
H000009277,A00000098,17DEC2023,DEP,124.91,POS,4900,DEP ONLINE REF404449,17DEC2023,USD
H000009278,A00000099,17DEC2023,PMT,646.71,BRANCH,5411,PMT ONLINE REF783959,17DEC2023,USD
H000009279,A00000099,17DEC2023,FEE,12.00,WIRE,5411,FEE ACH REF587081,17DEC2023,USD
H000009280,A00000099,17DEC2023,FEE,35.00,ONLINE,6011,FEE WIRE REF143793,17DEC2023,USD
H000009281,A00000104,17DEC2023,CHG,25.00,POS,5912,CHG BRANCH REF125711,17DEC2023,USD
H000009282,A00000104,17DEC2023,REF,437.09,MOBILE,7011,REF ACH REF969137,17DEC2023,USD
H000009283,A00000106,17DEC2023,TRF,-36.41,ONLINE,4900,TRF BRANCH REF461709,17DEC2023,USD
H000009284,A00000110,17DEC2023,CHG,35.00,WIRE,5912,CHG ACH REF524386,17DEC2023,USD
H000009285,A00000112,17DEC2023,INT,74.84,BRANCH,6011,INT ONLINE REF659190,17DEC2023,USD
H000009286,A00000112,17DEC2023,CHG,9.95,MOBILE,4900,CHG ATM REF527981,18DEC2023,USD
H000009287,A00000113,17DEC2023,WDR,97.29,ONLINE,5812,WDR ATM REF635319,17DEC2023,USD
H000009288,A00000118,17DEC2023,DEP,335.36,ONLINE,5912,DEP WIRE REF472992,18DEC2023,USD
H000009289,A00000119,17DEC2023,WDR,335.53,ACH,6011,WDR ONLINE REF374352,17DEC2023,USD
H000009290,A00000121,17DEC2023,PMT,1368.38,ACH,5912,PMT BRANCH REF352687,18DEC2023,USD
H000009291,A00000123,17DEC2023,CHG,9.95,POS,0000,CHG WIRE REF936602,18DEC2023,USD
H000009292,A00000129,17DEC2023,PMT,1191.68,ATM,0000,PMT ACH REF676951,18DEC2023,USD
H000009293,A00000130,17DEC2023,CHG,35.00,BRANCH,5912,CHG BRANCH REF953901,17DEC2023,USD
H000009294,A00000133,17DEC2023,DEP,14.86,ATM,0000,DEP MOBILE REF995735,17DEC2023,USD
H000009295,A00000134,17DEC2023,CHG,35.00,BRANCH,4900,CHG ATM REF428635,17DEC2023,USD
H000009296,A00000137,17DEC2023,DEP,27.34,POS,5912,DEP ATM REF631027,17DEC2023,USD
H000009297,A00000137,17DEC2023,INT,125.51,POS,6011,INT ACH REF704746,17DEC2023,USD
H000009298,A00000138,17DEC2023,WDR,222.84,POS,0000,WDR ACH REF568666,17DEC2023,USD
H000009299,A00000143,17DEC2023,DEP,38.69,ATM,5912,DEP BRANCH REF496451,17DEC2023,USD
H000009300,A00000145,17DEC2023,PMT,214.54,ACH,5411,PMT WIRE REF287609,17DEC2023,USD
H000009301,A00000156,17DEC2023,INT,85.69,ATM,5912,INT MOBILE REF546867,17DEC2023,USD
H000009302,A00000160,17DEC2023,DEP,78.35,MOBILE,6011,DEP MOBILE REF899083,17DEC2023,USD
H000009303,A00000161,17DEC2023,TRF,-85.94,WIRE,5812,TRF WIRE REF262593,17DEC2023,USD
H000009304,A00000161,17DEC2023,DEP,83.14,BRANCH,5812,DEP MOBILE REF509921,17DEC2023,USD
H000009305,A00000163,17DEC2023,CHG,3.00,ATM,6011,CHG ATM REF767707,17DEC2023,USD
H000009306,A00000170,17DEC2023,WDR,17.42,WIRE,5812,WDR ACH REF300209,17DEC2023,USD
H000009307,A00000173,17DEC2023,PMT,2615.91,MOBILE,7011,PMT BRANCH REF350001,17DEC2023,USD
H000009308,A00000174,17DEC2023,INT,16.71,ACH,4900,INT ACH REF250344,18DEC2023,USD
H000009309,A00000178,17DEC2023,CHG,12.00,POS,5812,CHG POS REF308142,17DEC2023,USD
H000009310,A00000178,17DEC2023,CHG,25.00,MOBILE,0000,CHG ACH REF790597,17DEC2023,USD
H000009311,A00000179,17DEC2023,INT,67.28,WIRE,6011,INT POS REF142194,17DEC2023,USD
H000009312,A00000183,17DEC2023,ADJ,-49.40,WIRE,7011,ADJ BRANCH REF159661,17DEC2023,USD
H000009313,A00000184,17DEC2023,DEP,3.17,WIRE,0000,DEP ACH REF852141,17DEC2023,USD
H000009314,A00000185,17DEC2023,DEP,73.02,MOBILE,4900,DEP ATM REF775497,17DEC2023,USD
H000009315,A00000190,17DEC2023,INT,185.61,WIRE,6011,INT POS REF881178,17DEC2023,USD
H000009316,A00000191,17DEC2023,WDR,45.53,ACH,5812,WDR BRANCH REF933886,17DEC2023,USD
H000009317,A00000208,17DEC2023,INT,70.14,MOBILE,4900,INT ONLINE REF174355,17DEC2023,USD
H000009318,A00000210,17DEC2023,PMT,887.27,ATM,4900,PMT MOBILE REF686959,17DEC2023,USD
H000009319,A00000216,17DEC2023,DEP,25.11,ACH,5541,DEP ONLINE REF536562,17DEC2023,USD
H000009320,A00000216,17DEC2023,TRF,134.05,WIRE,5812,TRF ACH REF973535,17DEC2023,USD
H000009321,A00000216,17DEC2023,TRF,-535.74,POS,5541,TRF ACH REF278858,18DEC2023,USD
H000009322,A00000219,17DEC2023,PMT,2048.71,ATM,5912,PMT WIRE REF268604,17DEC2023,USD
H000009323,A00000219,17DEC2023,ADJ,-1049.38,WIRE,5541,ADJ ACH REF858547,17DEC2023,USD
H000009324,A00000223,17DEC2023,WDR,58.06,ACH,5541,WDR POS REF714002,17DEC2023,USD
H000009325,A00000223,17DEC2023,FEE,12.00,WIRE,5411,FEE POS REF622628,17DEC2023,USD
H000009326,A00000224,17DEC2023,CHG,9.95,WIRE,5912,CHG BRANCH REF119528,17DEC2023,USD
H000009327,A00000224,17DEC2023,PMT,368.56,ACH,5411,PMT BRANCH REF580523,17DEC2023,USD
H000009328,A00000224,17DEC2023,CHG,12.00,ACH,7011,CHG MOBILE REF189055,17DEC2023,USD
H000009329,A00000225,17DEC2023,PMT,1542.60,WIRE,5411,PMT ACH REF965765,17DEC2023,USD
H000009330,A00000225,17DEC2023,CHG,25.00,MOBILE,7011,CHG WIRE REF153859,17DEC2023,USD
H000009331,A00000228,17DEC2023,TRF,46.43,POS,5411,TRF ACH REF550914,17DEC2023,USD
H000009332,A00000229,17DEC2023,DEP,247.06,BRANCH,4900,DEP BRANCH REF649670,17DEC2023,USD
H000009333,A00000230,17DEC2023,ADJ,-1641.06,ATM,0000,ADJ BRANCH REF574208,17DEC2023,USD
H000009334,A00000235,17DEC2023,TRF,8.81,MOBILE,0000,TRF ONLINE REF757744,17DEC2023,USD
H000009335,A00000238,17DEC2023,CHG,9.95,ACH,5812,CHG WIRE REF978748,17DEC2023,USD
H000009336,A00000238,17DEC2023,CHG,12.00,ATM,7011,CHG ONLINE REF710557,17DEC2023,USD
H000009337,A00000241,17DEC2023,DEP,10.50,MOBILE,4900,DEP BRANCH REF240550,17DEC2023,USD
H000009338,A00000248,17DEC2023,INT,79.39,ACH,5411,INT WIRE REF422017,17DEC2023,USD
H000009339,A00000248,17DEC2023,FEE,3.00,ATM,6011,FEE WIRE REF805313,17DEC2023,USD
H000009340,A00000252,17DEC2023,PMT,1956.52,ONLINE,6011,PMT ACH REF632951,18DEC2023,USD
H000009341,A00000252,17DEC2023,FEE,25.00,MOBILE,5812,FEE ATM REF148448,17DEC2023,USD
H000009342,A00000254,17DEC2023,PMT,2504.30,ONLINE,5812,PMT ATM REF228241,17DEC2023,USD
H000009343,A00000256,17DEC2023,PMT,651.50,ONLINE,0000,PMT MOBILE REF952289,17DEC2023,USD
H000009344,A00000256,17DEC2023,PMT,471.12,ATM,5541,PMT MOBILE REF794721,18DEC2023,USD
H000009345,A00000259,17DEC2023,CHG,12.00,ONLINE,4900,CHG ATM REF960041,17DEC2023,USD
H000009346,A00000262,17DEC2023,WDR,107.78,WIRE,5541,WDR ATM REF755953,18DEC2023,USD
H000009347,A00000262,17DEC2023,TRF,-103.05,WIRE,5812,TRF WIRE REF885593,17DEC2023,USD
H000009348,A00000267,17DEC2023,INT,78.40,ATM,5812,INT MOBILE REF130780,17DEC2023,USD
H000009349,A00000268,17DEC2023,FEE,12.00,BRANCH,6011,FEE POS REF363691,18DEC2023,USD
H000009350,A00000268,17DEC2023,DEP,2.39,BRANCH,4900,DEP BRANCH REF999171,17DEC2023,USD
H000009351,A00000268,17DEC2023,TRF,176.83,POS,4900,TRF ATM REF956011,17DEC2023,USD
H000009352,A00000270,17DEC2023,PMT,831.17,ACH,5912,PMT ONLINE REF969966,17DEC2023,USD
H000009353,A00000270,17DEC2023,PMT,333.93,ACH,5411,PMT ATM REF745769,18DEC2023,USD
H000009354,A00000270,17DEC2023,CHG,35.00,POS,4900,CHG ONLINE REF772529,17DEC2023,USD
H000009355,A00000277,17DEC2023,INT,152.59,ACH,6011,INT POS REF764979,17DEC2023,USD
H000009356,A00000279,17DEC2023,FEE,35.00,ACH,0000,FEE BRANCH REF153338,17DEC2023,USD
H000009357,A00000279,17DEC2023,PMT,147.43,ACH,7011,PMT WIRE REF222238,17DEC2023,USD
H000009358,A00000280,17DEC2023,PMT,15.53,POS,0000,PMT ATM REF186646,17DEC2023,USD
H000009359,A00000280,17DEC2023,CHG,3.00,ACH,5411,CHG POS REF883154,17DEC2023,USD
H000009360,A00000280,17DEC2023,PMT,777.05,BRANCH,5411,PMT POS REF661921,18DEC2023,USD
H000009361,A00000283,17DEC2023,TRF,-106.16,POS,5912,TRF ONLINE REF602549,17DEC2023,USD
H000009362,A00000283,17DEC2023,WDR,574.32,ATM,5912,WDR ACH REF916009,17DEC2023,USD
H000009363,A00000284,17DEC2023,PMT,2450.54,POS,5912,PMT ACH REF951015,17DEC2023,USD
H000009364,A00000292,17DEC2023,DEP,56.41,WIRE,5411,DEP ACH REF711663,17DEC2023,USD
H000009365,A00000294,17DEC2023,REF,866.77,ACH,5541,REF ATM REF574692,17DEC2023,USD
H000009366,A00000294,17DEC2023,INT,192.72,ATM,5912,INT POS REF872141,17DEC2023,USD
H000009367,A00000295,17DEC2023,DEP,870.37,ONLINE,4900,DEP POS REF316929,17DEC2023,USD
H000009368,A00000302,17DEC2023,WDR,12.42,POS,7011,WDR WIRE REF188875,17DEC2023,USD
H000009369,A00000306,17DEC2023,PMT,981.51,BRANCH,6011,PMT POS REF661445,17DEC2023,USD
H000009370,A00000311,17DEC2023,WDR,116.24,ATM,5812,WDR BRANCH REF387039,17DEC2023,USD
H000009371,A00000311,17DEC2023,DEP,46.60,WIRE,0000,DEP MOBILE REF872151,17DEC2023,USD
H000009372,A00000314,17DEC2023,PMT,396.03,WIRE,0000,PMT BRANCH REF240898,17DEC2023,USD
H000009373,A00000315,17DEC2023,FEE,35.00,ACH,0000,FEE POS REF838147,17DEC2023,USD
H000009374,A00000337,17DEC2023,FEE,25.00,POS,7011,FEE POS REF101151,17DEC2023,USD
H000009375,A00000338,17DEC2023,FEE,35.00,WIRE,7011,FEE WIRE REF778594,17DEC2023,USD
H000009376,A00000354,17DEC2023,DEP,52.18,BRANCH,4900,DEP ATM REF575152,17DEC2023,USD
H000009377,A00000354,17DEC2023,WDR,23.83,ACH,5812,WDR WIRE REF558936,17DEC2023,USD
H000009378,A00000355,17DEC2023,PMT,554.33,ACH,4900,PMT POS REF369906,17DEC2023,USD
H000009379,A00000355,17DEC2023,CHG,25.00,BRANCH,5812,CHG ACH REF416926,17DEC2023,USD
H000009380,A00000357,17DEC2023,WDR,101.93,WIRE,5812,WDR WIRE REF262308,17DEC2023,USD
H000009381,A00000362,17DEC2023,REF,513.22,ACH,0000,REF ATM REF107729,17DEC2023,USD
H000009382,A00000365,17DEC2023,FEE,35.00,ACH,7011,FEE WIRE REF575832,17DEC2023,USD
H000009383,A00000367,17DEC2023,WDR,39.56,ACH,0000,WDR ATM REF805242,17DEC2023,USD
H000009384,A00000370,17DEC2023,DEP,10.84,ACH,5812,DEP MOBILE REF373525,17DEC2023,USD
H000009385,A00000370,17DEC2023,FEE,3.00,ONLINE,5912,FEE MOBILE REF956836,17DEC2023,USD
H000009386,A00000376,17DEC2023,INT,191.96,MOBILE,5812,INT ACH REF239748,18DEC2023,USD
H000009387,A00000380,17DEC2023,TRF,-134.75,MOBILE,4900,TRF WIRE REF795570,18DEC2023,USD
H000009388,A00000382,17DEC2023,INT,192.89,ONLINE,5411,INT BRANCH REF186776,17DEC2023,USD
H000009389,A00000386,17DEC2023,PMT,373.72,ATM,5812,PMT BRANCH REF342718,17DEC2023,USD
H000009390,A00000389,17DEC2023,DEP,10.19,POS,7011,DEP ATM REF309838,17DEC2023,USD
H000009391,A00000389,17DEC2023,WDR,15.65,BRANCH,4900,WDR ACH REF370723,17DEC2023,USD
H000009392,A00000390,17DEC2023,DEP,337.26,ATM,5541,DEP MOBILE REF560169,17DEC2023,USD
H000009393,A00000395,17DEC2023,PMT,701.80,MOBILE,5411,PMT ACH REF975416,17DEC2023,USD
H000009394,A00000397,17DEC2023,PMT,737.11,POS,4900,PMT MOBILE REF698705,17DEC2023,USD
H000009395,A00000397,17DEC2023,INT,200.66,MOBILE,5541,INT WIRE REF905076,18DEC2023,USD
H000009396,A00000397,17DEC2023,CHG,25.00,ONLINE,5812,CHG WIRE REF655696,18DEC2023,USD
H000009397,A00000404,17DEC2023,PMT,1477.58,MOBILE,5912,PMT ATM REF310941,17DEC2023,USD
H000009398,A00000406,17DEC2023,PMT,2694.87,ACH,5411,PMT ONLINE REF400357,17DEC2023,USD
H000009399,A00000407,17DEC2023,FEE,9.95,BRANCH,4900,FEE BRANCH REF329826,17DEC2023,USD
H000009400,A00000408,17DEC2023,INT,11.01,ATM,5912,INT POS REF696009,17DEC2023,USD
H000009401,A00000414,17DEC2023,WDR,173.19,ONLINE,0000,WDR ACH REF702800,17DEC2023,USD
H000009402,A00000417,17DEC2023,DEP,17.09,WIRE,4900,DEP ATM REF621970,17DEC2023,USD
H000009403,A00000432,17DEC2023,WDR,108.23,MOBILE,7011,WDR BRANCH REF677669,18DEC2023,USD
H000009404,A00000436,17DEC2023,DEP,86.67,ACH,5411,DEP BRANCH REF140056,17DEC2023,USD
H000009405,A00000437,17DEC2023,PMT,1292.95,ATM,7011,PMT WIRE REF288621,17DEC2023,USD
H000009406,A00000437,17DEC2023,FEE,9.95,POS,5812,FEE ONLINE REF640725,18DEC2023,USD
H000009407,A00000437,17DEC2023,PMT,422.50,WIRE,6011,PMT ATM REF525203,17DEC2023,USD
H000009408,A00000441,17DEC2023,CHG,25.00,ACH,5411,CHG POS REF975254,17DEC2023,USD
H000009409,A00000441,17DEC2023,PMT,501.63,ACH,5541,PMT POS REF833103,18DEC2023,USD
H000009410,A00000442,17DEC2023,CHG,25.00,POS,7011,CHG ATM REF160699,17DEC2023,USD
H000009411,A00000444,17DEC2023,TRF,183.57,ATM,5411,TRF ACH REF900512,17DEC2023,USD
H000009412,A00000444,17DEC2023,WDR,325.99,ATM,4900,WDR MOBILE REF470759,17DEC2023,USD
H000009413,A00000446,17DEC2023,TRF,-26.34,BRANCH,4900,TRF ACH REF774507,17DEC2023,USD
H000009414,A00000446,17DEC2023,REV,32.46,POS,5411,REV BRANCH REF524875,17DEC2023,USD
H000009415,A00000449,17DEC2023,WDR,53.62,POS,4900,WDR POS REF136290,17DEC2023,USD
H000009416,A00000449,17DEC2023,WDR,380.88,MOBILE,4900,WDR ACH REF884527,17DEC2023,USD
H000009417,A00000450,17DEC2023,CHG,9.95,POS,6011,CHG POS REF322727,17DEC2023,USD
H000009418,A00000451,17DEC2023,DEP,84.65,WIRE,6011,DEP WIRE REF933318,18DEC2023,USD
H000009419,A00000452,17DEC2023,PMT,1772.27,ONLINE,7011,PMT BRANCH REF184797,17DEC2023,USD
H000009420,A00000453,17DEC2023,PMT,1672.75,POS,5812,PMT BRANCH REF486963,18DEC2023,USD
H000009421,A00000457,17DEC2023,WDR,431.32,ONLINE,7011,WDR ATM REF634981,17DEC2023,USD
H000009422,A00000467,17DEC2023,FEE,25.00,ONLINE,7011,FEE WIRE REF518283,17DEC2023,USD
H000009423,A00000467,17DEC2023,PMT,155.41,WIRE,6011,PMT ATM REF367845,17DEC2023,USD
H000009424,A00000467,17DEC2023,CHG,9.95,ACH,5912,CHG BRANCH REF244900,17DEC2023,USD
H000009425,A00000475,17DEC2023,PMT,113.25,ATM,5812,PMT MOBILE REF427988,17DEC2023,USD
H000009426,A00000480,17DEC2023,INT,173.96,ATM,7011,INT ONLINE REF295165,17DEC2023,USD
H000009427,A00000484,17DEC2023,WDR,22.85,WIRE,4900,WDR ATM REF637193,17DEC2023,USD
H000009428,A00000485,17DEC2023,WDR,38.53,ONLINE,5812,WDR POS REF560073,17DEC2023,USD
H000009429,A00000485,17DEC2023,WDR,71.07,ATM,5411,WDR ATM REF915102,17DEC2023,USD
H000009430,A00000485,17DEC2023,TRF,-129.17,ACH,7011,TRF POS REF869902,17DEC2023,USD
H000009431,A00000001,18DEC2023,ADJ,-234.49,ONLINE,6011,ADJ WIRE REF659425,18DEC2023,USD
H000009432,A00000004,18DEC2023,INT,38.88,MOBILE,6011,INT BRANCH REF394302,18DEC2023,USD
H000009433,A00000004,18DEC2023,PMT,3032.62,WIRE,5912,PMT WIRE REF117908,18DEC2023,USD
H000009434,A00000013,18DEC2023,INT,198.67,MOBILE,4900,INT ACH REF546989,18DEC2023,USD
H000009435,A00000015,18DEC2023,WDR,189.78,ONLINE,5812,WDR WIRE REF217757,19DEC2023,USD
H000009436,A00000016,18DEC2023,DEP,559.40,ATM,5912,DEP POS REF539369,18DEC2023,USD
H000009437,A00000017,18DEC2023,WDR,10.84,POS,5812,WDR ATM REF770685,18DEC2023,USD
H000009438,A00000022,18DEC2023,DEP,21.03,BRANCH,5411,DEP BRANCH REF914470,18DEC2023,USD
H000009439,A00000022,18DEC2023,WDR,228.34,ACH,6011,WDR ONLINE REF226725,18DEC2023,USD
H000009440,A00000027,18DEC2023,DEP,54.49,ACH,4900,DEP ACH REF107497,18DEC2023,USD
H000009441,A00000031,18DEC2023,DEP,17.88,WIRE,0000,DEP MOBILE REF670609,18DEC2023,USD
H000009442,A00000031,18DEC2023,FEE,25.00,ACH,5912,FEE MOBILE REF137870,18DEC2023,USD
H000009443,A00000034,18DEC2023,INT,58.11,POS,0000,INT POS REF502343,19DEC2023,USD
H000009444,A00000034,18DEC2023,WDR,42.95,POS,5411,WDR ONLINE REF298257,19DEC2023,USD
H000009445,A00000040,18DEC2023,WDR,140.78,BRANCH,5912,WDR WIRE REF678639,19DEC2023,USD
H000009446,A00000040,18DEC2023,DEP,65.57,ACH,6011,DEP ACH REF882074,18DEC2023,USD
H000009447,A00000042,18DEC2023,CHG,3.00,ONLINE,5812,CHG BRANCH REF510528,18DEC2023,USD
H000009448,A00000042,18DEC2023,INT,185.59,POS,5812,INT MOBILE REF881836,18DEC2023,USD
H000009449,A00000042,18DEC2023,FEE,12.00,MOBILE,5812,FEE ONLINE REF292564,18DEC2023,USD
H000009450,A00000044,18DEC2023,WDR,295.17,BRANCH,0000,WDR POS REF141491,18DEC2023,USD
H000009451,A00000044,18DEC2023,WDR,130.08,ONLINE,5812,WDR MOBILE REF426256,18DEC2023,USD
H000009452,A00000044,18DEC2023,WDR,331.56,BRANCH,5812,WDR ATM REF722593,18DEC2023,USD
H000009453,A00000048,18DEC2023,WDR,82.67,BRANCH,4900,WDR ACH REF235505,18DEC2023,USD
H000009454,A00000049,18DEC2023,PMT,1307.54,MOBILE,5411,PMT BRANCH REF406055,18DEC2023,USD
H000009455,A00000050,18DEC2023,INT,13.40,POS,5812,INT MOBILE REF470400,18DEC2023,USD
H000009456,A00000050,18DEC2023,INT,33.22,POS,0000,INT ACH REF196584,18DEC2023,USD
H000009457,A00000052,18DEC2023,INT,213.32,WIRE,5912,INT POS REF749475,18DEC2023,USD
H000009458,A00000052,18DEC2023,PMT,2520.71,BRANCH,4900,PMT ACH REF857870,18DEC2023,USD
H000009459,A00000052,18DEC2023,INT,238.05,POS,5812,INT MOBILE REF763440,19DEC2023,USD
H000009460,A00000053,18DEC2023,PMT,304.27,ACH,0000,PMT WIRE REF918661,18DEC2023,USD
H000009461,A00000057,18DEC2023,PMT,1267.22,ACH,5812,PMT MOBILE REF866807,18DEC2023,USD
H000009462,A00000062,18DEC2023,DEP,5.18,ACH,5912,DEP MOBILE REF267194,18DEC2023,USD
H000009463,A00000062,18DEC2023,DEP,37.34,WIRE,4900,DEP ACH REF995583,18DEC2023,USD
H000009464,A00000063,18DEC2023,PMT,1698.70,ACH,5812,PMT ATM REF644466,18DEC2023,USD
H000009465,A00000063,18DEC2023,ADJ,634.63,POS,5912,ADJ BRANCH REF581750,18DEC2023,USD
H000009466,A00000067,18DEC2023,CHG,25.00,POS,0000,CHG MOBILE REF756910,18DEC2023,USD
H000009467,A00000068,18DEC2023,DEP,31.79,ONLINE,0000,DEP ONLINE REF392541,18DEC2023,USD
H000009468,A00000075,18DEC2023,DEP,7.88,POS,6011,DEP ACH REF721627,18DEC2023,USD
H000009469,A00000076,18DEC2023,ADJ,-2117.74,BRANCH,4900,ADJ ONLINE REF429919,18DEC2023,USD
H000009470,A00000077,18DEC2023,WDR,11.35,ONLINE,4900,WDR WIRE REF767485,18DEC2023,USD
H000009471,A00000077,18DEC2023,WDR,31.63,ONLINE,5912,WDR BRANCH REF925281,18DEC2023,USD
H000009472,A00000080,18DEC2023,REV,182.75,ONLINE,5411,REV WIRE REF556807,18DEC2023,USD
H000009473,A00000082,18DEC2023,WDR,22.50,WIRE,5812,WDR ONLINE REF572339,18DEC2023,USD
H000009474,A00000084,18DEC2023,PMT,3125.03,ACH,5912,PMT ATM REF682156,18DEC2023,USD
H000009475,A00000085,18DEC2023,CHG,3.00,ONLINE,5812,CHG BRANCH REF397564,18DEC2023,USD
H000009476,A00000085,18DEC2023,CHG,9.95,MOBILE,6011,CHG ONLINE REF231179,19DEC2023,USD
H000009477,A00000085,18DEC2023,PMT,1754.86,ACH,5541,PMT ATM REF955457,18DEC2023,USD
H000009478,A00000087,18DEC2023,DEP,167.44,WIRE,5912,DEP ACH REF115997,18DEC2023,USD
H000009479,A00000087,18DEC2023,INT,36.26,ATM,7011,INT BRANCH REF120590,18DEC2023,USD
H000009480,A00000089,18DEC2023,PMT,2878.64,MOBILE,5812,PMT WIRE REF965237,18DEC2023,USD
H000009481,A00000092,18DEC2023,CHG,35.00,BRANCH,0000,CHG MOBILE REF957558,18DEC2023,USD
H000009482,A00000093,18DEC2023,TRF,-193.68,ONLINE,5541,TRF POS REF427623,18DEC2023,USD
H000009483,A00000094,18DEC2023,WDR,15.99,WIRE,5912,WDR WIRE REF263007,19DEC2023,USD
H000009484,A00000095,18DEC2023,PMT,1650.63,WIRE,0000,PMT ACH REF280624,18DEC2023,USD
H000009485,A00000099,18DEC2023,REF,1066.08,POS,0000,REF POS REF610469,18DEC2023,USD
H000009486,A00000101,18DEC2023,DEP,267.67,ATM,0000,DEP ATM REF400694,18DEC2023,USD
H000009487,A00000102,18DEC2023,DEP,42.26,BRANCH,5912,DEP BRANCH REF312740,18DEC2023,USD
H000009488,A00000102,18DEC2023,INT,194.73,ATM,5812,INT BRANCH REF346488,18DEC2023,USD
H000009489,A00000102,18DEC2023,TRF,-93.00,WIRE,0000,TRF MOBILE REF201798,18DEC2023,USD
H000009490,A00000105,18DEC2023,CHG,12.00,POS,7011,CHG ACH REF836290,18DEC2023,USD
H000009491,A00000113,18DEC2023,DEP,203.19,POS,5411,DEP ACH REF437611,19DEC2023,USD
H000009492,A00000113,18DEC2023,TRF,231.13,ATM,7011,TRF ACH REF228122,18DEC2023,USD
H000009493,A00000119,18DEC2023,TRF,-61.34,WIRE,5812,TRF ACH REF727873,18DEC2023,USD
H000009494,A00000124,18DEC2023,CHG,3.00,POS,0000,CHG BRANCH REF141343,18DEC2023,USD
H000009495,A00000125,18DEC2023,WDR,125.58,ONLINE,5411,WDR ACH REF130261,18DEC2023,USD
H000009496,A00000128,18DEC2023,INT,24.26,POS,7011,INT POS REF636568,18DEC2023,USD
H000009497,A00000129,18DEC2023,PMT,2764.33,MOBILE,6011,PMT ATM REF564900,18DEC2023,USD
H000009498,A00000132,18DEC2023,DEP,250.69,ACH,4900,DEP BRANCH REF220057,18DEC2023,USD
H000009499,A00000133,18DEC2023,DEP,43.48,WIRE,0000,DEP ONLINE REF262818,18DEC2023,USD
H000009500,A00000138,18DEC2023,WDR,84.79,WIRE,4900,WDR MOBILE REF400242,18DEC2023,USD
H000009501,A00000139,18DEC2023,PMT,821.99,BRANCH,6011,PMT ATM REF297325,18DEC2023,USD
H000009502,A00000148,18DEC2023,DEP,678.61,POS,5541,DEP MOBILE REF882521,18DEC2023,USD
H000009503,A00000156,18DEC2023,INT,132.72,MOBILE,6011,INT MOBILE REF376006,18DEC2023,USD
H000009504,A00000159,18DEC2023,WDR,86.32,POS,6011,WDR ACH REF348749,18DEC2023,USD
H000009505,A00000165,18DEC2023,TRF,-72.97,WIRE,5912,TRF POS REF495467,18DEC2023,USD
H000009506,A00000171,18DEC2023,CHG,3.00,BRANCH,5912,CHG POS REF294678,18DEC2023,USD
H000009507,A00000171,18DEC2023,CHG,9.95,WIRE,4900,CHG MOBILE REF597700,18DEC2023,USD
H000009508,A00000176,18DEC2023,INT,227.33,BRANCH,4900,INT ONLINE REF609811,18DEC2023,USD
H000009509,A00000176,18DEC2023,INT,117.08,BRANCH,5411,INT ATM REF296987,18DEC2023,USD
H000009510,A00000177,18DEC2023,CHG,35.00,ONLINE,5912,CHG MOBILE REF863104,18DEC2023,USD
H000009511,A00000178,18DEC2023,PMT,1855.83,BRANCH,6011,PMT WIRE REF215824,18DEC2023,USD
H000009512,A00000179,18DEC2023,INT,204.48,MOBILE,6011,INT BRANCH REF766517,19DEC2023,USD
H000009513,A00000181,18DEC2023,CHG,25.00,ONLINE,4900,CHG MOBILE REF941940,18DEC2023,USD
H000009514,A00000185,18DEC2023,WDR,22.01,WIRE,0000,WDR ONLINE REF534417,18DEC2023,USD
H000009515,A00000189,18DEC2023,DEP,12.14,MOBILE,4900,DEP WIRE REF648192,18DEC2023,USD
H000009516,A00000189,18DEC2023,WDR,17.09,BRANCH,6011,WDR POS REF473607,18DEC2023,USD
H000009517,A00000191,18DEC2023,INT,134.16,ATM,5912,INT BRANCH REF404733,19DEC2023,USD
H000009518,A00000193,18DEC2023,WDR,34.87,ATM,5411,WDR BRANCH REF480871,18DEC2023,USD
H000009519,A00000193,18DEC2023,DEP,15.54,ATM,5812,DEP WIRE REF578569,19DEC2023,USD
H000009520,A00000194,18DEC2023,PMT,1477.56,ONLINE,4900,PMT WIRE REF405088,18DEC2023,USD
H000009521,A00000194,18DEC2023,PMT,617.37,WIRE,6011,PMT POS REF457460,19DEC2023,USD
H000009522,A00000197,18DEC2023,PMT,393.42,MOBILE,6011,PMT POS REF237275,18DEC2023,USD
H000009523,A00000198,18DEC2023,DEP,28.53,ONLINE,7011,DEP ATM REF748319,19DEC2023,USD
H000009524,A00000212,18DEC2023,CHG,12.00,ATM,5411,CHG ACH REF261806,18DEC2023,USD
H000009525,A00000213,18DEC2023,CHG,3.00,MOBILE,7011,CHG BRANCH REF937558,18DEC2023,USD
